32,Asparagus Tapas and Red Pepper Sauce,CharlotteJ,35M,10M,45M,2006-05-12,Make and share this Asparagus Tapas and Red Pepper Sauce recipe from Food.com.,{NA},"{""2"", ""2"", ""2"", ""3 -4"", ""1/4"", ""1"", ""1/2"", ""1""}","{""garlic cloves"", ""olive oil"", ""red wine vinegar"", ""fresh basil"", ""fresh asparagus"", ""water"", ""baguette""}",0,0,4,"{""Coarsely chop red peppers."", ""Cook peppers and garlic in oil over low heat 30 minutes."", ""Puree mixture in food processor or blender."", ""Add vinegar, basil, salt and pepper."", ""Bring water to boil in skillet, add asparagus spears."", ""Return water to boiling and simmer, covered about 5 minutes or until asparagus is crisp-tender."", ""Drain."", ""Spoon red pepper sauce on platter and arrange asparagus on sauce."", ""Garnish with red pepper and basil, if desired."", ""Serve with baguette.""}"
33,Yucatan Pickled Red Onions,Mexi-Rosie,10M,10M,20M,2006-05-12,"These pickled onions are always served with Cochinita Pibil tacos, which originated in Yucatan, Mexico.",{NA},"{""2"", ""2"", ""5"", ""5"", ""2"", ""1"", ""1"", ""1/2"", ""2""}","{""red onions"", ""garlic cloves"", ""peppercorns"", ""peppercorns"", ""thyme"", ""marjoram"", ""vinegar""}",0,0,10,"{""Sautee onion and garlic in cooking oil."", ""Add the spices and the herbs."", ""Pour vinegar into the mixture, and once it starts boiling, turn off heat."", ""Let cool before serving.""}"
34,Ww Weight Watchers Orange Cream Cheese Cookie Cups 1 Point,myslys,25M,15M,40M,2006-05-12,"I'm on Weight Watchers now and every once in a while like to have a little something sweet.  I haven't made these, but they look really good!!  Plus, they're only one point per serving!!","{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/78/42/picoTFyzJ.jpg""}","{""8"", ""3"", ""2"", ""1"", ""1"", ""1/3"", ""1"", ""1"", ""2"", ""1""}","{""light cream cheese"", ""skim milk"", ""reduced-calorie margarine"", ""all-purpose flour"", ""sugar"", ""sugar"", ""egg"", ""orange zest"", ""vanilla extract""}",4,5,24,"{""Instructions"", ""Preheat oven to 350�F. Coat two 12-cup miniature muffin pans with cooking spray; set aside."", ""To prepare cookie dough, in a large mixing bowl combine 2 ounces cream cheese, milk and margarine. Beat on low speed until blended."", ""In a small bowl, combine flour and 1 tablespoon sugar. Beat flour mixture into cream cheese mixture on low speed until blended."", ""Transfer cookie dough to a lightly floured surface and knead gently 4 times. Divide dough into 24 equal portions and press each portion into bottom and up sides of prepared muffin pans; set aside."", 
""To prepare filling, in a food processor or large bowl combine remaining 6 ounces cream cheese, 1/3 cup sugar, egg, orange juice, zest and vanilla. Blend until smooth."", ""Spoon 2 teaspoons filling into prepared cookie cups. Bake until filling is set and edges are golden, 20 to 25 minutes. Cool on wire racks. Yields one cookie cup per serving.""}"
35,Weight Watchers Chocolate Chip Blondies 3 Points,myslys,25M,15M,40M,2006-05-12,Make and share this Weight Watchers Chocolate Chip Blondies 3 Points recipe from Food.com.,"{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/78/43/picCcsIZj.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/78/43/picnc5ATc.jpg""}","{""2"", ""2"", ""1/2"", ""1 1/2"", ""6"", ""2"", ""1"", ""3/4"", ""1/3""}","{""all-purpose flour"", ""baking powder"", ""table salt"", ""brown sugar"", ""light butter"", ""vanilla extract"", ""water""}",4.5,12,24,"{""Preheat oven to 350�F In a small bowl, combine flour, baking powder and salt."", ""In a large bowl, beat brown sugar and butter until fluffy. Add egg whites and vanilla. Gradually beat in flour mixture alternating with water. Stir in chips."", ""Spread into a foil-lined 9- x 13-inch baking pan. Bake until golden, about 20 to 25 minutes. Cool on wire rack. Remove foil and cut into 24 two-inch squares.""}"
36,&quot;impossible&quot; Quiche,GotsaLuvMe,50M,10M,1H,2006-05-12,"This is a Baking Mix crustless quiche.  My Mom always made it Christmas morning and there never was any left!  You can use the basic mix and add 1 cup of any cheese, up to 1 cup of any veggie, and about 3/4 cup meat.",{NA},"{""12"", ""1"", ""1/2"", ""2"", ""4"", ""1/8"", ""1/4"", ""1/2""}","{""bacon"", ""swiss cheese"", ""onion"", ""milk"", ""eggs"", ""pepper"", ""salt"", ""baking mix""}",0,0,0,"{""Preheat oven to 350 degrees Fahrenheit."", ""Grease a pie pan."", ""Put cooked bacon on bottom of the pan."", ""Add cheese."", ""Add onion."", ""In a blender, combine milk, eggs, pepper, salt, and baking mix; blend on high one minute."", ""Pour into dish."", ""Garnish with chives, etc., if you like.""}"
37,Cream Cheese Vegetable Soup,Mexi-Rosie,15M,15M,30M,2006-05-12,Make and share this Cream Cheese Vegetable Soup recipe from Food.com.,{NA},"{""1"", ""1"", ""2"", ""1/2"", ""1"", ""1/4"", ""2"", ""1"", ""3"", NA}","{""cream cheese"", ""onion"", ""carrots"", ""green bell pepper"", ""butter"", ""margarine"", ""garlic cloves"", ""celery"", ""milk"", ""chicken bouillon powder""}",0,0,0,"{""Sautee onion and garlic in butter or margarine."", ""Add carrot, celery and bell pepper and cook , stirring until they soften."", ""Add milk and cream cheese and mix, stirring, until cream cheese melts."", ""Add the white spreadable processed cheese."", ""Season with powdered chicken bouillon, to taste.""}"
38,Boquerones En Vinagre,carolabklyn,18H,1H,19H,2006-05-12,"My favorite tapa in Spain.  I have tried to make it here, and even though I haven't found &quot;boquerones&quot; (a little blue fish from the Mediterranean) in New York, it can actually work with anchovies.",{NA},"{""1"", NA, NA, ""2 -3"", NA, NA}","{""anchovy"", ""white vinegar"", ""garlic cloves"", ""fresh Italian parsley"", ""sea salt""}",0,0,4,"{""Clean the anchovies/boquerones under water.  Get rid of the heads and open the clean anchovies/boquerones as if they were books.  Get rid of the insides of the fish and after rinsing them, place them in in a deep tray."", ""Once you have the tray covered with \""open book\"" fish, sprinkle some sea salt and cover them with the white vinegar."", ""Put them in the fridge for a minimum of 12 hours. I usually let them sometime between 12 to 18 hours."", ""Once the macerating is done, cut a couple of cloves of garlic in really thin slices {it depends a lot on how much fish you have and how much you like garlic}.  Put aside."", 
""Chop parsley in really small pieces."", ""Get each fish out of the tray where they have been macerating.  Arrange them nicely in another tray."", ""Once they are arranged sprinkle the cut garlic and the parsley over the fish."", ""Cover with good Spanish virgin olive oil."", ""Enjoy with white wine and Italian bread or a baguette."", ""The prep time varies depending on your fish cleaning and cutting skill.""}"
39,Pineapple Walnut Layered Dessert,mikamouse,NA,45M,45M,2006-05-12,This is a no bake frozen desert that was handed down from a family friend 30 years ago. It disappears as soon as it hits the table!,"{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/78/47/picDX1BEh.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/78/47/picTNDRSO.jpg""}","{""1"", ""1"", ""1"", ""12"", ""2"", ""2"", ""1""}","{""butter"", ""sugar"", ""Cool Whip"", ""vanilla"", ""crushed pineapple"", ""walnuts""}",5,1,12,"{""Crush vanilla wafers to fine crumbs. Set aside 2 Tbls. Cream butter on mixer to consistency of mayonnaise; add sugar gradually while continuing to cream. Add thawed Cool Whip. Do not mix too much or it will go flat. Add vanilla and mix well. combine pineapple and walnuts and stir until well mixed."", ""Cut a piece of wax paper to fit the bottom of a 9\"" spring form pan. Press 1/3 of the wafer crumbs onto the bottom of the pan. Spread with 1/3 of the pineapple mixture and continue to alternate and layer, ending with the pineapple on top. Scatter the reserved 2 Tbls. of wafers on top. Cover with foil and freeze until ready to use. Remove from freezer about 1 hour before serving time."", 
""{you can also use a 2 quart glass casserole dish, 8� x 11.5� x 2�}."", ""Layers."", ""_________________ Pineapple."", ""_________________ Wafers."", ""_________________ Pineapple."", ""_________________ Wafers."", ""_________________ Pineapple."", ""_________________ Wafers."", ""Note: remove the sides of the spring form pan and the wax paper on the bottom before slicing the dessert.""}"
40,Grilled Garden Pasta,VivianNP,10M,30M,40M,2006-05-12,"A delicious, totally vegan main dish. You grill the vegetables in large pieces and then chop and toss with the pasta.",{NA},"{""1/2"", ""1/4"", ""1 -2"", ""1"", ""2"", ""6"", ""1/4"", ""1/4"", ""1/2"", ""2"", ""1"", ""2""}","{""fresh basil leaf"", ""pine nuts"", ""garlic clove"", ""lemon peel"", ""spaghetti"", ""olive oil"", ""lemon juice"", ""sea salt"", ""leeks"", ""zucchini"", ""tomatoes""}",4,1,4,"{""In a bowl, combine basil, nuts, garlic and jalapeno pepper and lemon peel and set aside."", ""Prepare the spaghetti according to the package. Drain, toss with olive oil, lemon juice, and salt. Cover and keep warm."", ""Meanwhile, prepare vegetables. If using leeks, trim the root and tough green leaves, halve the leeks lengthwise, and wash thoroughly. If using onions, cut into 3/4 inch slices. Cut the Zucchini into halves lengthwise, Brush vegetables with olive oil."", ""Heat a nonstick well seasoned grill pan {I prefer using my George Foreman}. If using a stove top grill, heat over medium heat until hot. Add half the zucchini, onion and tomatoes to grill pan. Grill about 5 minutes on each side until brown and tender. Repeat with remaining vegetables."", 
""If using a George Foreman type grill, Preheat. Grill zuchini and Onion together for 4 to 5 minutes, Grill tomatoes for 2 to 3 minutes."", ""Cut vegetables into bite sized chunks. Swirl pasta into a large nest on a serving plate. Transfer the vegetables onto the pasta nest. Top with the basil/nut/spice mixture and serve.""}"
41,Khumb Hara Dhania,Charishma_Ramchanda,30M,15M,45M,2006-05-12,"This is from the book Delicious Diabetes Low cal recipes book by Tarla Dalal. Mushrooms are my Mom's favorite veggies and she's diabetic. Mushrooms(khumb) taste so nice this way. This dish is rich in protein, calcium, Vitamin A and iron. Use the low fat milk recipe for diabetics and low fat yoghurt recipe for diabetics posted separately. Enjoy!",{NA},"{""2"", ""1/2"", ""1/2"", ""1/4"", ""1/4"", ""1/4"", ""1/2"", ""1/4"", ""1"", NA, ""1 1/4"", ""1/4"", ""1 -2"", ""1/2"", ""1/4"", ""1"", ""1""}","{""mushrooms"", ""coriander leaves"", ""cumin seed"", ""dried fenugreek leaves"", ""low-fat milk"", ""low-fat yogurt"", ""gram flour"", ""garam masala powder"", ""olive oil"", ""salt"", ""onions"", ""cauliflower"", ""green chili"", ""gingerroot"", ""cinnamon stick"", ""clove"", ""low-fat milk""}",0,0,4,"{""To prepare the paste, combine all the ingredients listed under 'paste' in a pan."", ""Allow to simmer for 10 minutes till the onions are soft and almost all the liquid has evaporated."", ""Allow to cool."", ""Once cool, puree the mixture in a blender till you have a smooth paste. Keep this aside."", ""Now in a mixing bowl combine the low fat milk, low fat yoghurt and gramflour."", ""Mix well and keep aside."", ""Heat oil in a non-stick pan."", ""Add cumin seeds and allow to crackle."", ""Once they stop crackling, add kasoori methi and the prepared paste."", 
""Saute for 3 minutes."", ""Stir in the yoghurt, milk and flour mixture."", ""Add salt to taste and garam masala powder."", ""Mix well and bring to a boil."", ""Fold in the mushrooms and corriander leaves."", ""Serve hot with naan or roti."", ""Enjoy!""}"
42,For Diabetics - Low Fat Cream Cheese,Charishma_Ramchanda,10M,10M,20M,2006-05-12,"This is from the book Delicious diabetic low cal recipes by Tarla Dalal. Cream cheese is something we've all relished at some point of time in our life. Since it isn't very easily available in India, now you can make it at home using fresh low fat milk. This cream cheese is absolutely fat free and can be had by diabetics too. You can use this to make cakes and other desserts that call for cream cheese. I will post a Lemon Cheese cake recipe for diabetics separately which calls for cream cheese. You can also use this cream cheese to make dips to serve at parties with vegetable crudites or chips. Use the low fat milk for diabetics recipe posted separately for preparing this cream cheese. Enjoy!",{NA},"{""1"", ""1"", ""1/2""}","{""low-fat milk"", ""warm water""}",0,0,0,"{""Pour the milk in a thick bottomed pan."", ""As it starts to come to a boil, remove it from heat and keep aside for a few minutes."", ""In another bowl, mix the citric acid crystals with warm water."", ""Add this to the hot milk and let it stand for 5 minutes till the milk curdles."", ""If it doesn't on its own, stir gently."", ""Strain this mixture using a muslin cloth."", ""Leave some of the whey in the curdled mixture."", ""Blend the drained milk solids in a food processor till it is thick and creamy."", ""It is not ready to use."", 
""Note: If the drained whey is milky, boil it once again and strain the separated milk solids."", ""If you do not get citric acid, use 1/2 tablespoons lemon juice instead.""}"
43,For Diabetics - Lemon Cheesecake,Charishma_Ramchanda,15M,15M,30M,2006-05-12,This is from the book Delicious Diabetic low cal recipes book by Tarla Dalal. Please use the cream cheese for diabetics and low fat yoghurt for diabetics recipes posted separately. You can enjoy this in summer. The setting time for this cake is 1 hour. Enjoy!,{NA},"{""10"", ""2"", ""1"", ""1/2"", ""4"", ""1"", ""1"", ""3 -5"", ""2""}","{""low-fat cream cheese"", ""low-fat yogurt"", ""sugar substitute"", ""lemon juice"", ""lemon zest"", ""sugar-free orange marmalade""}",5,1,4,"{""Combine the low fat butter and biscuits in a bowl. Mix well with your fingers and then put these into the bottom of a 4 inch diameter loose bottomed cake tin."", ""Refrigerate till this sets."", ""Now, blend the cream cheese till it is lump free and smooth in a blender. You may add some warm milk or whey if need be."", ""Combine with the remaining ingredients in a bowl and whisk till it has a smooth mixture."", ""Combine the marmalade and 1 tablespoons water in a pan."", ""Melt on low heat and allow to cool a little."", 
""Pour the cheesecake mixture over the set crust and refrigerate till the mixture sets."", ""Pour the warm topping over and chill again for 10-15 minutes."", ""Cut into wedges and serve cold."", ""Enjoy!""}"
44,For Diabetics - Carrot and Fenugreek Leaves Vegetable,Charishma_Ramchanda,15M,10M,25M,2006-05-12,"This is the best one I have come across lately in the book Delicious diabetic low cal recipes book by Tarla Dalal. This is rich in vitamin A, iron and fibre. You can serve this with roti, naan or paneer kulchas(recipe posted separately). Enjoy!",{NA},"{""2"", ""2"", ""1/2"", ""1"", ""1 -2"", ""1"", ""1/2"", ""1/4"", ""2"", ""2"", NA}","{""carrots"", ""fenugreek leaves"", ""cumin seed"", ""onion"", ""green chili"", ""garlic clove"", ""gingerroot"", ""turmeric powder"", ""coriander powder"", ""olive oil"", ""salt""}",0,0,4,"{""Heat oil in a non-stick pan."", ""Add cumin seeds and allow to crackle."", ""Once it stops, add green chillies, garlic, ginger and onion."", ""Stir-fry until the raw smell of ginger and garlic is gone and the onion has browned."", ""Add methi leaves and saute for 2 minutes."", ""Fold in the carrots, turmeric and corriander powders, salt and 1 cup of water."", ""Stir this well, cover and cook on low heat till all the moisture has evaporated and the carrots are tender."", ""Serve hot with paneer kulchas."", ""Enjoy!""
}"
45,"Bacon, Tomato &amp; Parmesan Rolls With Rosemary Mayonnaise",Tisme,10M,15M,25M,2006-05-12,"I got this recipe from the Sunday Sun and made it for the family to take to the footy, they loved them. Of course you can always play around with the filling!!","{""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/78/53/picScKiwa.jpg"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/78/53/pic5ZFKgC.jpg""}","{""4"", ""4"", ""50"", ""1/2"", ""1"", ""125"", ""80"", ""1/4"", ""2"", ""2"", NA, NA}","{""bacon"", ""baby rocket"", ""basil leaves"", ""tomatoes"", ""red capsicums"", ""parmesan cheese"", ""mayonnaise"", ""rosemary"", ""lemon juice"", ""sea salt"", ""black pepper""}",5,2,4,"{""To make the rosemary mayonnaise, place the mayonnaise, rosemary, lemon juice salt and pepper in a bowl and mix to combine. Set aside."", ""Cook bacon in a fry pan over medium heat both sides until  crispy {about 3-4 minutes each side}. Cut the tops off the rolls, scoop out the centres and discard {or use for something else}. Spread the rosemary mayonnaise on the inside of each roll. Layer the inside of the roll with rocket, bacon, basil, tomato, capsicum, parmesan and a little more rocket and replace the roll tops.""
}"
